ID_Cliente,Nota_Credito,Pais,Genero,Idade,Tempo_de_Conta,Saldo,Numero_Produtos,Cartao_Credito,Membro_Ativo,Salario,Abandonou
15651369,626,France,Male,21,1,"R$ 0,00",2,1,0,"R$ 66.232,23",0
15782454,552,France,Male,49,4,"R$ 0,00",1,1,1,"R$ 190.296,76",1
15814032,807,Germany,Female,31,1,"R$ 93.460,47",2,0,0,"R$ 172.782,69",0
15570326,621,France,Male,34,6,"R$ 0,00",2,1,1,"R$ 99.128,13",0
15624428,651,Germany,Female,24,7,"R$ 40.224,70",1,1,1,"R$ 178.341,33",0
15755638,673,France,Female,43,5,"R$ 168.069,73",1,1,1,"R$ 146.992,24",1
15600992,652,France,Male,36,1,"R$ 0,00",2,1,1,"R$ 151.314,98",0
15755649,584,Germany,Male,47,7,"R$ 130.538,77",1,1,0,"R$ 92.915,84",0
15795228,756,France,Male,37,3,"R$ 132.623,60",1,1,1,"R$ 58,974,00",0
15589257,670,France,Female,35,3,"R$ 103.465,02",2,1,1,"R$ 174.627,06",0
15719302,765,France,Female,50,9,"R$ 126.547,80",1,1,1,"R$ 79.579,94",1
15639882,528,France,Male,30,2,"R$ 128.262,72",2,1,0,"R$ 50.771,16",0
15791279,701,France,Male,40,5,"R$ 169.742,64",1,1,1,"R$ 153.537,55",1
15636935,797,France,Female,29,1,"R$ 0,00",2,1,1,"R$ 132.975,39",0
15686909,639,Germany,Male,27,3,"R$ 150.795,81",1,0,1,"R$ 85.208,93",0
15589572,785,Spain,Female,61,4,"R$ 129.855,72",2,1,0,"R$ 170.214,82",1
15779947,363,Spain,Female,28,6,"R$ 146.098,43",3,1,0,"R$ 100.615,14",1
15573769,764,France,Female,24,7,"R$ 0,00",2,1,0,"R$ 186.105,99",0
15578866,676,France,Female,43,2,"R$ 0,00",1,1,1,"R$ 55.119,53",0
15739131,718,Germany,Male,28,4,"R$ 65.643,30",1,1,0,"R$ 28.760,99",0
15813444,590,Spain,Female,34,6,"R$ 0,00",2,1,0,"R$ 171.021,44",0
15678058,584,France,Male,38,9,"R$ 104.584,16",1,1,0,"R$ 176.678,72",0
15769169,645,France,Male,41,7,"R$ 0,00",1,0,1,"R$ 28.667,56",0
15804602,772,Germany,Male,30,6,"R$ 99.785,28",2,0,0,"R$ 197.238,03",0
15651052,399,Germany,Male,46,2,"R$ 127.655,22",1,1,0,"R$ 139.994,68",1
15724334,529,France,Male,22,5,"R$ 0,00",1,1,0,"R$ 151.169,83",0
15569451,463,France,Male,35,2,"R$ 101.257,16",1,1,1,"R$ 118.113,64",0
15650098,630,France,Female,40,7,"R$ 0,00",2,1,1,"R$ 34.453,17",0
15724307,780,France,Male,76,10,"R$ 121.313,88",1,0,1,"R$ 64.872,33",0
15599268,584,Spain,Male,32,5,"R$ 0,00",2,1,0,"R$ 10.956,82",0
15594864,752,Germany,Male,30,4,"R$ 81.523,38",1,1,1,"R$ 36.885,85",0
15616451,697,France,Female,47,6,"R$ 128.252,66",1,1,1,"R$ 168.053,40",0
15715667,850,France,Female,32,7,"R$ 0,00",2,0,0,"R$ 155,227,00",0
15658969,711,France,Male,51,7,"R$ 0,00",3,1,0,"R$ 38.409,79",1
15738174,452,France,Female,32,5,"R$ 0,00",2,0,1,"R$ 75.279,39",0
15813590,610,Spain,Male,42,6,"R$ 0,00",2,1,0,"R$ 158.302,59",1
15624229,694,France,Female,22,4,"R$ 0,00",2,1,1,"R$ 11.525,72",0
15674148,579,Spain,Male,33,6,"R$ 0,00",1,1,0,"R$ 94.993,04",1
15625080,745,Spain,Female,54,8,"R$ 0,00",1,1,0,"R$ 173.912,29",1
15682528,572,France,Male,33,5,"R$ 0,00",1,0,1,"R$ 41.139,05",0
15696900,505,Germany,Male,29,3,"R$ 145.541,56",2,1,1,"R$ 58.019,95",0
15730038,706,France,Female,23,5,"R$ 0,00",1,0,0,"R$ 164.128,41",1
15812272,693,Germany,Male,44,5,"R$ 124.601,58",2,1,1,"R$ 46.998,13",1
15654654,725,Germany,Female,33,7,"R$ 115.182,84",2,1,1,"R$ 177.279,41",0
15697625,791,France,Male,37,2,"R$ 163.789,49",2,1,0,"R$ 75.832,53",0
15616280,536,France,Male,46,1,"R$ 65.733,41",1,1,0,"R$ 61.094,53",0
15654229,699,Spain,Male,47,1,"R$ 0,00",2,0,1,"R$ 30.117,44",0
15628298,500,Spain,Female,47,8,"R$ 128.486,11",1,1,0,"R$ 179.227,12",0
15733387,707,Spain,Female,53,6,"R$ 109.663,47",1,1,1,"R$ 52.110,45",0
15775572,531,Germany,Female,42,6,"R$ 88.324,31",2,1,0,"R$ 75.248,75",0
15613844,557,France,Female,28,7,"R$ 146.445,24",2,1,0,"R$ 184.317,74",0
15578515,659,France,Female,38,3,"R$ 0,00",2,1,0,"R$ 158.553,10",0
15607598,575,Spain,Female,31,6,"R$ 0,00",2,1,1,"R$ 95.686,42",0
15742480,775,Germany,Male,36,2,"R$ 109.949,05",2,0,1,"R$ 71.682,54",0
15749482,772,Spain,Male,30,4,"R$ 78.653,05",1,1,0,"R$ 1.790,48",0
15607537,587,Germany,Male,46,9,"R$ 107.850,82",1,1,0,"R$ 139,431,00",1
15575410,667,Germany,Female,39,4,"R$ 83.765,35",2,1,0,"R$ 118.358,54",0
15684865,771,France,Female,66,7,"R$ 143.773,07",1,1,1,"R$ 130.827,88",0
15600700,523,Germany,Male,63,6,"R$ 116.227,27",1,1,1,"R$ 119.404,63",0
15774155,662,Germany,Male,33,0,"R$ 103.471,52",1,1,1,"R$ 162,703,00",0
15634267,717,France,Male,42,5,"R$ 0,00",2,1,0,"R$ 172.665,21",0
15619626,746,France,Male,24,3,"R$ 137.492,35",2,0,1,"R$ 170.142,09",0
15660422,569,France,Male,28,7,"R$ 0,00",2,1,0,"R$ 73.977,23",0
15617934,579,France,Male,36,9,"R$ 129.829,59",1,1,1,"R$ 60.906,12",0
15760774,519,France,Female,21,1,"R$ 146.329,57",2,1,1,"R$ 194.867,27",0
15813132,696,Germany,Male,30,4,"R$ 114.027,70",1,1,1,"R$ 193.716,56",0
15593331,693,Germany,Male,25,6,"R$ 146.580,69",1,0,1,"R$ 14.633,35",0
15616709,587,Germany,Female,38,0,"R$ 132.122,42",2,0,0,"R$ 31.730,32",0
15658052,626,France,Female,44,10,"R$ 81.553,93",1,1,0,"R$ 20.063,63",1
15721189,666,France,Female,66,7,"R$ 0,00",2,1,1,"R$ 99.792,82",0
15711288,512,France,Male,24,6,"R$ 0,00",2,1,0,"R$ 37.654,31",0
15770030,689,Spain,Female,28,3,"R$ 0,00",2,1,1,"R$ 192.449,02",0
15803681,803,France,Female,26,4,"R$ 0,00",2,1,1,"R$ 181.208,47",0
15702789,548,Germany,Male,32,5,"R$ 175.214,71",1,1,1,"R$ 155.165,61",0
15814930,588,Germany,Female,40,10,"R$ 125.534,51",1,1,0,"R$ 121.504,18",1
15658306,693,France,Male,68,4,"R$ 97.705,99",1,1,1,"R$ 61.569,07",0
15699523,499,Germany,Female,55,4,"R$ 126.817,65",2,1,0,"R$ 123.269,71",0
15610383,628,France,Female,46,1,"R$ 46.870,43",4,1,0,"R$ 31.272,14",1
15615032,624,Spain,Male,46,3,"R$ 0,00",2,1,1,"R$ 62.825,03",0
15781989,733,France,Male,42,9,"R$ 120.094,93",1,1,0,"R$ 184.056,45",0
15647402,628,France,Female,38,3,"R$ 0,00",2,1,1,"R$ 48.924,73",0
15740494,633,France,Female,33,3,"R$ 0,00",2,1,0,"R$ 191.111,02",0
15701265,559,Germany,Female,36,1,"R$ 104.356,94",2,0,1,"R$ 54.184,06",0
15743532,704,Germany,Male,27,5,"R$ 147.004,34",1,1,0,"R$ 64.381,33",1
15794870,744,Germany,Male,38,6,"R$ 73.023,17",2,1,0,"R$ 78.770,86",0
15747591,665,Spain,Female,40,1,"R$ 173.432,55",1,0,1,"R$ 116.766,79",0
15726557,638,France,Female,42,7,"R$ 165.679,92",1,0,0,"R$ 32.916,29",0
15732199,837,Spain,Male,31,9,"R$ 104.678,62",1,0,1,"R$ 50.972,60",0
15662291,534,France,Female,55,8,"R$ 116.973,26",3,1,0,"R$ 122.066,50",1
15749050,548,France,Female,36,3,"R$ 0,00",1,1,0,"R$ 65.996,90",0
15781586,837,Germany,Male,38,2,"R$ 126.732,85",1,1,1,"R$ 79.577,38",0
15617078,658,France,Female,44,6,"R$ 148.481,09",1,1,0,"R$ 130.529,13",0
15723339,554,France,Female,38,4,"R$ 137.654,05",2,1,1,"R$ 172.629,67",0
15671322,724,Germany,Male,30,7,"R$ 115.315,04",1,1,0,"R$ 15.216,53",0
15793854,723,France,Male,42,2,"R$ 99.095,73",1,1,1,"R$ 17.512,53",0
15756539,585,Germany,Female,39,7,"R$ 165.610,41",2,0,0,"R$ 131.852,01",0
15612064,474,France,Male,33,5,"R$ 0,00",2,1,0,"R$ 181.945,52",1
15625916,562,Spain,Male,32,6,"R$ 161.628,66",1,1,0,"R$ 91.482,50",0
15683195,719,France,Male,32,9,"R$ 146.605,27",1,1,1,"R$ 77.119,45",0
15690182,635,Germany,Male,37,5,"R$ 113.488,68",1,1,0,"R$ 95.611,74",1
15721719,743,France,Male,42,7,"R$ 77.002,20",2,1,1,"R$ 80.428,42",0
15641690,681,Spain,Male,67,7,"R$ 0,00",2,0,1,"R$ 163.714,92",0
15634896,521,France,Female,39,6,"R$ 0,00",2,0,1,"R$ 27.375,15",0
15671590,741,Spain,Male,25,4,"R$ 0,00",2,1,1,"R$ 73.873,65",0
15779182,790,Spain,Male,46,8,"R$ 182.364,53",1,0,0,"R$ 139.266,48",1
15778287,622,France,Male,35,8,"R$ 0,00",2,1,1,"R$ 131.772,51",0
15609510,669,France,Male,45,7,"R$ 149.364,58",1,0,1,"R$ 173.454,07",0
15742229,583,France,Male,59,7,"R$ 127.450,14",1,0,1,"R$ 67.552,71",0
15658532,520,Spain,Female,63,5,"R$ 162.278,32",1,1,1,"R$ 34.765,33",0
15590993,579,Spain,Male,37,5,"R$ 152.212,88",2,0,0,"R$ 120.219,14",0
15565701,698,Spain,Female,39,9,"R$ 161.993,89",1,0,0,"R$ 90.212,38",0
15597239,548,Spain,Male,39,7,"R$ 131.468,44",1,1,0,"R$ 164.975,82",0
15688880,672,Germany,Male,40,10,"R$ 102.980,44",1,1,0,"R$ 1.285,81",1
15813917,653,Germany,Male,31,9,"R$ 143.321,97",1,1,0,"R$ 83.679,46",0
15679611,734,Spain,Female,37,2,"R$ 130.404,92",1,0,0,"R$ 34.548,74",0
15636589,794,France,Female,41,7,"R$ 0,00",2,1,1,"R$ 74.275,08",0
15687752,641,France,Male,30,2,"R$ 87.505,47",2,0,1,"R$ 7.278,57",0
15584363,824,France,Male,30,0,"R$ 133.634,02",1,1,1,"R$ 162.053,92",0
15737748,534,Spain,Female,33,3,"R$ 151.233,62",1,0,0,"R$ 199.336,63",0
15803365,653,Spain,Male,55,2,"R$ 70.263,83",1,0,1,"R$ 62.347,71",0
15793247,498,France,Male,34,5,"R$ 0,00",2,1,1,"R$ 91.711,66",0
15572360,683,France,Male,30,10,"R$ 57.657,49",1,0,0,"R$ 79.240,90",0
15795166,618,Germany,Male,42,8,"R$ 153.572,31",2,1,1,"R$ 76.679,60",0
15724620,538,France,Male,37,1,"R$ 134.752,08",1,1,0,"R$ 162.511,55",0
15800856,643,Spain,Male,34,3,"R$ 83.132,09",1,1,1,"R$ 21.360,88",0
15671097,428,France,Female,31,2,"R$ 0,00",2,1,0,"R$ 54.487,43",0
15683930,593,Germany,Female,32,9,"R$ 134.096,53",2,1,0,"R$ 53.931,05",1
15749004,718,France,Female,31,0,"R$ 118.100,59",2,1,0,"R$ 103.165,15",0
15800434,811,Germany,Male,52,10,"R$ 76.915,40",1,0,0,"R$ 146.359,81",1
15709117,823,Spain,Female,46,3,"R$ 81.576,75",1,1,1,"R$ 28.370,95",1
15638806,645,Spain,Male,49,2,"R$ 0,00",2,0,0,"R$ 10.023,15",0
15662294,710,France,Male,33,10,"R$ 118.327,17",2,1,1,"R$ 192.928,82",0
15690079,591,Spain,Male,30,8,"R$ 124.857,69",2,0,0,"R$ 50.485,70",0
15759317,748,Germany,Female,27,2,"R$ 90.971,85",1,1,1,"R$ 131.662,47",0
15750497,850,France,Female,37,7,"R$ 153.147,75",1,1,1,"R$ 152.235,30",0
15596181,542,France,Male,38,8,"R$ 65.942,26",1,1,1,"R$ 68.093,23",1
15576602,809,France,Male,38,3,"R$ 0,00",2,1,1,"R$ 80.061,31",0
15644833,675,France,Male,54,2,"R$ 0,00",1,1,0,"R$ 149.583,67",1
15734634,607,Spain,Female,27,5,"R$ 100.912,19",1,0,0,"R$ 7.631,27",0
15808689,850,France,Female,31,4,"R$ 0,00",2,1,1,"R$ 33.082,81",0
15720702,789,France,Male,37,3,"R$ 0,00",1,1,0,"R$ 121.883,87",1
15665077,598,France,Female,43,5,"R$ 0,00",3,1,1,"R$ 100.722,72",1
15763612,756,Germany,Male,41,2,"R$ 124.439,49",2,0,1,"R$ 47.093,11",0
15596493,687,France,Female,47,7,"R$ 0,00",2,1,1,"R$ 177.624,01",0
15704483,724,France,Male,40,6,"R$ 0,00",2,0,0,"R$ 106.149,48",0
15598846,700,France,Female,44,2,"R$ 58.781,76",1,1,0,"R$ 16.874,92",0
15629244,635,Spain,Male,50,7,"R$ 159.453,64",2,0,0,"R$ 54.560,79",1
15765537,687,Germany,Male,26,2,"R$ 142.721,52",1,1,1,"R$ 153.605,75",0
15729975,613,France,Female,46,8,"R$ 167.795,60",1,0,1,"R$ 44.390,38",0
15682773,781,France,Female,38,3,"R$ 128.345,69",2,1,0,"R$ 63.218,85",0
15688007,703,Spain,Male,20,3,"R$ 165.260,98",1,1,1,"R$ 41.626,78",0
15574331,593,Germany,Female,62,3,"R$ 118.233,81",1,0,1,"R$ 24.765,53",1
15645572,743,France,Female,40,6,"R$ 0,00",1,1,0,"R$ 28.280,80",1
15742854,640,Spain,Female,46,8,"R$ 0,00",2,1,0,"R$ 89.043,19",0
15575417,849,Germany,Male,37,7,"R$ 143.452,74",2,1,1,"R$ 17.294,12",0
15796721,778,France,Male,38,3,"R$ 145.018,49",2,1,1,"R$ 126.702,41",0
15734942,539,Germany,Female,38,8,"R$ 82.407,51",1,1,0,"R$ 13.123,41",0
15664772,489,Germany,Male,28,1,"R$ 79.460,98",2,1,1,"R$ 167.973,63",0
15576683,568,Spain,Female,43,9,"R$ 0,00",1,1,0,"R$ 125.870,79",1
15682563,618,Spain,Male,38,5,"R$ 126.473,99",1,1,0,"R$ 91.972,49",0
15650889,710,Germany,Female,30,10,"R$ 133.537,10",2,1,0,"R$ 155.593,74",0
15612108,625,France,Male,52,5,"R$ 164.978,01",1,1,1,"R$ 67.788,49",0
15761132,682,Spain,Male,46,7,"R$ 128.029,72",1,1,1,"R$ 62.615,35",0
15645511,727,Spain,Male,43,2,"R$ 97.403,18",1,1,1,"R$ 107.415,02",1
15609824,794,France,Female,41,7,"R$ 176.845,41",3,1,0,"R$ 166.526,26",1
15640268,652,Spain,Male,71,4,"R$ 0,00",1,1,1,"R$ 120.107,10",0
15645778,670,Spain,Male,42,3,"R$ 81.589,04",1,1,0,"R$ 188.227,80",0
15691104,460,Germany,Female,40,6,"R$ 119.507,58",2,1,0,"R$ 91.560,63",1
15714567,568,Spain,Female,26,6,"R$ 0,00",2,0,0,"R$ 166.495,20",0
15777826,643,France,Male,30,5,"R$ 94.443,77",1,1,1,"R$ 165.614,40",0
15668445,521,France,Male,37,2,"R$ 0,00",2,1,1,"R$ 86.372,24",0
15576162,615,France,Male,32,7,"R$ 92.199,84",1,1,1,"R$ 2.755,53",0
15778135,575,Spain,Male,43,3,"R$ 0,00",1,1,0,"R$ 83.594,51",0
15613141,717,France,Female,41,3,"R$ 135.756,96",1,1,1,"R$ 103.706,41",0
15635435,648,France,Female,54,9,"R$ 120.633,42",1,0,0,"R$ 5.924,38",1
15596552,535,Germany,Male,48,5,"R$ 134.542,73",1,1,1,"R$ 58.203,67",1
15623644,626,Spain,Male,29,7,"R$ 0,00",2,1,0,"R$ 49.361,84",0
15683403,611,Spain,Male,52,7,"R$ 0,00",1,0,1,"R$ 73.585,18",1
15615029,734,Spain,Male,39,6,"R$ 0,00",1,1,1,"R$ 95.135,27",0
15769005,709,France,Male,49,4,"R$ 154.344,49",2,1,1,"R$ 38.794,57",0
15746326,591,France,Male,43,3,"R$ 0,00",2,0,1,"R$ 198.926,36",0
15722364,664,France,Male,43,9,"R$ 189.026,53",2,1,1,"R$ 56.099,86",0
15704954,431,France,Male,37,0,"R$ 120.764,08",1,1,1,"R$ 117.023,08",0
15694409,647,Germany,Female,22,3,"R$ 97.975,82",2,0,1,"R$ 62,083,00",0
15754068,578,France,Male,32,4,"R$ 0,00",2,1,1,"R$ 141.822,80",0
15683841,555,Germany,Male,41,10,"R$ 113.270,20",2,1,1,"R$ 185.387,14",0
15789095,775,Spain,Male,30,4,"R$ 0,00",2,0,1,"R$ 57.461,13",0
15719958,850,Germany,Male,39,3,"R$ 124.548,99",2,1,1,"R$ 120.380,12",0
15689514,625,France,Male,43,8,"R$ 201.696,07",1,1,0,"R$ 133.020,90",1
15621353,645,Spain,Female,37,7,"R$ 0,00",2,1,0,"R$ 13.589,93",0
15627232,608,Germany,Male,44,7,"R$ 114.203,47",1,1,1,"R$ 77.830,36",1
15745843,689,Spain,Female,31,4,"R$ 0,00",2,1,1,"R$ 136.610,02",0
15722902,652,Germany,Male,50,8,"R$ 125.437,64",1,1,1,"R$ 17.160,94",1
15791767,769,France,Female,26,7,"R$ 0,00",2,1,0,"R$ 176.843,53",0
15792722,611,France,Female,43,8,"R$ 64.897,75",1,1,0,"R$ 114.996,33",0
15723006,489,France,Male,38,8,"R$ 0,00",2,0,1,"R$ 196.990,79",0
15771942,528,Germany,Female,46,9,"R$ 135.555,66",1,1,0,"R$ 133.146,03",1
15774738,632,France,Male,44,3,"R$ 107.764,75",1,1,0,"R$ 185.667,72",0
15574004,429,France,Female,27,6,"R$ 117.307,44",2,1,1,"R$ 24.020,49",0
15587233,457,France,Male,41,8,"R$ 73.700,12",3,1,1,"R$ 185.750,02",1
15808228,768,Spain,Female,44,6,"R$ 60.603,40",1,1,1,"R$ 178.045,97",0
15682834,715,Spain,Female,35,4,"R$ 40.169,88",2,1,1,"R$ 199.857,47",0
15571752,668,Germany,Female,32,10,"R$ 92.041,87",1,1,1,"R$ 43.595,90",0
15743067,625,Germany,Male,26,3,"R$ 130.483,95",1,1,0,"R$ 122.810,53",0
15714466,846,France,Female,41,5,"R$ 0,00",3,1,0,"R$ 3.440,47",1
15617982,661,Spain,Female,42,3,"R$ 0,00",2,1,0,"R$ 35.989,41",0
15696637,571,France,Female,23,10,"R$ 151.097,28",1,0,1,"R$ 17.163,75",0
15690647,582,Spain,Female,46,8,"R$ 67.563,31",1,1,0,"R$ 44.506,09",1
15672756,716,France,Female,35,8,"R$ 112.808,18",1,0,1,"R$ 17.848,30",0
15704586,758,France,Female,42,7,"R$ 0,00",2,0,1,"R$ 76.209,56",0
15674526,725,France,Male,66,4,"R$ 86.459,80",1,1,1,"R$ 141.476,56",0
15775295,630,France,Female,40,0,"R$ 118.633,08",1,0,1,"R$ 60.032,46",1
15684196,627,France,Female,55,2,"R$ 159.441,27",1,1,0,"R$ 100.686,11",1
15727281,653,France,Female,27,9,"R$ 0,00",2,1,0,"R$ 96.429,29",0
15787835,775,Germany,Female,38,4,"R$ 125.212,65",2,1,1,"R$ 15.795,88",1
15730540,794,Spain,Male,45,8,"R$ 88.656,37",2,1,0,"R$ 116.547,31",0
15646276,831,France,Female,32,2,"R$ 146.033,62",1,1,0,"R$ 191.260,74",0
15582180,561,France,Male,29,9,"R$ 120.268,13",1,1,1,"R$ 173.870,39",0
15697095,705,Spain,Male,46,7,"R$ 0,00",2,1,0,"R$ 117.273,35",0
15748797,636,Spain,Female,33,0,"R$ 0,00",1,1,0,"R$ 92.277,47",1
15754796,487,Germany,Female,46,4,"R$ 135.070,58",2,1,1,"R$ 44.244,49",1
15628947,693,France,Female,38,3,"R$ 0,00",2,0,0,"R$ 78.133,48",1
15775546,517,Spain,Female,29,5,"R$ 0,00",2,1,0,"R$ 103.402,88",0
15670481,684,France,Female,27,9,"R$ 122.550,05",2,0,1,"R$ 137.835,82",0
15619029,620,Spain,Female,43,2,"R$ 0,00",2,1,0,"R$ 20.670,10",0
15613282,757,France,Male,29,8,"R$ 130.306,49",1,1,0,"R$ 77.469,38",0
15721487,739,France,Female,27,6,"R$ 0,00",1,1,1,"R$ 57.572,38",0
15797276,662,Spain,Female,41,4,"R$ 90.350,77",1,1,0,"R$ 75.884,65",1
15612494,359,France,Female,44,6,"R$ 128.747,69",1,1,0,"R$ 146.955,71",1
15629617,572,Spain,Male,23,2,"R$ 126.873,52",1,0,1,"R$ 67.040,12",0
15600821,721,France,Male,69,2,"R$ 108.424,19",1,1,1,"R$ 178.418,35",0
15579062,707,France,Male,32,9,"R$ 0,00",2,0,0,"R$ 30.807,02",0
15814268,444,France,Female,40,5,"R$ 84.350,07",1,1,0,"R$ 143.835,76",0
15710164,523,France,Female,73,7,"R$ 0,00",2,0,0,"R$ 130.883,90",1
15693904,685,Germany,Female,30,4,"R$ 84.958,60",2,0,1,"R$ 194.343,72",0
15588986,673,Germany,Female,29,4,"R$ 99.097,36",1,1,1,"R$ 9.796,69",0
15797733,503,Germany,Male,30,10,"R$ 136.622,55",2,0,0,"R$ 47.310,24",0
15620507,485,Germany,Female,30,5,"R$ 156.771,68",1,1,1,"R$ 141.148,21",0
15685150,799,Germany,Male,28,7,"R$ 167.658,33",2,1,1,"R$ 111.138,25",0
15667651,585,Spain,Female,33,8,"R$ 0,00",2,1,0,"R$ 114.182,07",0
15774166,607,Germany,Female,24,2,"R$ 109.483,54",2,0,1,"R$ 127.560,77",0
15649280,521,Germany,Female,40,9,"R$ 134.504,78",1,1,0,"R$ 18.082,06",0
15705657,535,France,Female,44,2,"R$ 114.427,86",1,1,1,"R$ 136.330,26",0
15753969,724,Spain,Male,45,5,"R$ 83.888,54",1,0,1,"R$ 34.121,81",0
15742378,520,Germany,Male,32,5,"R$ 110.029,77",1,1,0,"R$ 56.246,69",0
15794874,696,Spain,Male,41,9,"R$ 127.523,75",1,0,1,"R$ 191.417,42",0
15589221,657,Germany,Male,30,1,"R$ 139.762,13",2,1,1,"R$ 23.317,88",0
15596671,603,Spain,Female,42,8,"R$ 91.611,12",1,0,0,"R$ 144.675,30",1
15583668,726,France,Female,42,2,"R$ 109.471,79",1,0,1,"R$ 175.161,05",0
15710206,591,France,Female,39,4,"R$ 150.500,64",1,1,0,"R$ 14.928,80",0
15799966,792,Germany,Female,59,9,"R$ 101.609,77",1,0,0,"R$ 161.479,19",1
15794560,550,France,Male,57,5,"R$ 0,00",1,1,1,"R$ 133.501,94",0
15626485,601,France,Female,26,8,"R$ 78.892,23",1,1,1,"R$ 23.703,52",0
15703143,820,France,Female,29,3,"R$ 82.344,84",1,0,1,"R$ 115.985,38",0
15809772,667,France,Male,48,2,"R$ 0,00",1,1,0,"R$ 43.229,20",0
15687959,573,Spain,Female,44,4,"R$ 0,00",1,1,1,"R$ 94.862,93",0
15585282,755,France,Male,62,1,"R$ 127.706,33",2,0,1,"R$ 142.377,69",0
15714993,552,France,Female,41,9,"R$ 124.349,34",1,1,0,"R$ 135.635,25",0
15596021,598,Spain,Male,44,8,"R$ 0,00",2,1,0,"R$ 148.487,90",0
15646615,576,Germany,Male,28,1,"R$ 119.336,29",2,0,1,"R$ 58.976,85",0
15742632,670,France,Female,31,9,"R$ 0,00",1,0,1,"R$ 76.254,83",0
15574068,504,Germany,Male,56,9,"R$ 104.217,30",1,0,0,"R$ 55.857,48",1
15806967,778,France,Female,65,7,"R$ 0,00",1,1,1,"R$ 77.867,23",0
15796334,558,Germany,Male,39,10,"R$ 144.757,02",1,1,0,"R$ 22.878,16",1
15688713,627,Spain,Male,44,6,"R$ 0,00",1,1,1,"R$ 114.469,55",0
15796179,683,France,Male,43,8,"R$ 0,00",1,1,0,"R$ 96.754,80",0
15598751,556,France,Female,43,6,"R$ 0,00",3,0,0,"R$ 125.154,57",1
15703019,583,France,Female,38,10,"R$ 0,00",2,0,1,"R$ 113.597,64",0
15646302,705,France,Female,24,7,"R$ 100.169,51",1,1,0,"R$ 121.408,55",0
15680855,637,France,Male,33,2,"R$ 145.731,83",1,0,1,"R$ 109.219,43",0
15697311,697,Spain,Male,56,5,"R$ 110.802,03",1,1,1,"R$ 50.230,31",1
15585367,555,Germany,Female,46,4,"R$ 120.392,99",1,1,0,"R$ 177.719,88",1
15726556,594,Germany,Female,26,6,"R$ 135.067,52",2,0,0,"R$ 131.211,86",0
15676242,632,Spain,Male,31,3,"R$ 136.556,44",1,1,0,"R$ 82.152,83",1
15684198,551,France,Female,38,10,"R$ 0,00",2,1,1,"R$ 216,27",0
15774882,687,France,Female,35,3,"R$ 99.587,43",1,1,1,"-R$ 68,298,00",1
15714227,672,France,Female,53,7,"R$ 0,00",1,1,1,"R$ 136.910,18",0
15608653,521,Spain,Female,34,7,"R$ 70.731,07",1,1,1,"R$ 20.243,97",1
15784280,686,Germany,Male,35,2,"R$ 109.342,82",2,0,1,"R$ 86.043,27",0
15789546,639,Spain,Male,28,8,"R$ 0,00",2,1,0,"R$ 126.561,07",0
15590320,850,France,Male,66,4,"R$ 0,00",2,0,1,"R$ 64.350,80",0
15678385,465,France,Male,25,2,"R$ 78.247,31",2,1,1,"R$ 10.472,31",0
15571778,817,France,Female,55,10,"R$ 117.561,49",1,1,0,"R$ 95.941,55",1
15657085,578,France,Male,23,10,"R$ 88.980,32",1,1,1,"R$ 125.222,36",0
15640627,611,Spain,Male,34,4,"R$ 0,00",2,1,0,"R$ 170.950,58",0
15566211,616,Germany,Female,41,1,"R$ 103.560,57",1,1,0,"R$ 236,45",1
15669293,517,France,Male,37,5,"R$ 113.308,84",1,0,1,"R$ 31.517,16",0
15595067,637,Spain,Female,40,6,"R$ 0,00",2,1,1,"R$ 181.610,60",0
15753566,806,France,Female,32,3,"R$ 63.763,49",1,1,0,"R$ 156.593,09",0
15650391,633,France,Female,29,7,"R$ 169.988,35",1,1,0,"R$ 4,272,00",0
15681843,624,Germany,Female,35,0,"R$ 180.303,24",2,1,0,"R$ 163.587,90",0
15814846,691,France,Male,52,3,"R$ 0,00",1,1,0,"R$ 175.843,68",1
15670374,819,Germany,Female,49,1,"R$ 120.656,86",4,0,0,"R$ 166.164,30",1
15762332,568,Germany,Female,31,1,"R$ 61.592,14",2,1,1,"R$ 61.796,64",0
15700223,806,France,Male,48,4,"R$ 164.701,68",1,1,1,"R$ 21.439,49",0
15729956,726,Spain,Female,26,1,"R$ 80.780,16",1,1,1,"R$ 19.225,85",0
15594862,552,France,Male,36,8,"R$ 0,00",2,0,0,"R$ 132.547,02",0
15598782,755,Germany,Female,30,6,"R$ 154.221,37",2,0,1,"R$ 62.688,55",0
15745080,634,France,Male,26,8,"R$ 0,00",1,1,0,"R$ 21.760,96",0
15703399,756,France,Female,26,5,"R$ 101.641,14",2,0,1,"R$ 154.460,68",0
15732175,776,France,Male,37,2,"R$ 0,00",1,0,1,"R$ 8,065,00",0
15630725,649,France,Female,45,5,"R$ 92.786,66",1,1,0,"R$ 173.365,90",1
15640260,595,Germany,Male,32,8,"R$ 131.081,66",2,1,1,"R$ 69.428,79",0
15716822,646,France,Male,30,5,"R$ 98.014,74",1,1,1,"R$ 12.757,14",0
15583748,592,Spain,Male,38,8,"R$ 0,00",2,1,0,"R$ 180.426,20",0
15605968,574,France,Male,26,8,"R$ 97.460,10",1,1,1,"R$ 43.093,67",0
15790683,850,France,Male,36,1,"R$ 104.077,19",2,0,1,"R$ 68,594,00",0
